time,mode,fused_x,fused_y,fused_z,fused_qx,fused_qy,fused_qz,fused_qw,gt_x,gt_y,gt_z,feat_count,aft_x,aft_y,aft_z,chanR_degen,chanT_degen,bingham_l1,bingham_l2,bingham_l3
1789449508.4130356,TIGHTLY_COUPLED,4.913913910293506,-13.245445383602108,-1.302501999658786,0.06538159729981818,-0.012343264514215541,-0.8833527848405527,0.46396201145147314,-11.120712947744348,-39.03859870057197,0.4868894904355121,104,25.405687747899485,-31.421954743932126,1.0022464367425874,0,1,0.07381796265810735,0.12552558879632747,0.8006564485455658
1789449508.5276072,TIGHTLY_COUPLED,4.916908414852451,-13.275603805683296,-1.3017926916287654,0.06533302040954116,-0.012371812964088057,-0.8833683844155873,0.46393839257291836,-11.145067195415816,-39.04125602475119,0.4874440861828539,108,25.39548837877324,-31.440039138886675,1.001204282852062,0,1,0.08949632232076356,0.17600542982939238,0.7344982478498444
1789449508.6343396,TIGHTLY_COUPLED,4.91683818807339,-13.297563726190315,-1.2996411483300883,0.06539881119963707,-0.012368445089362029,-0.8833707255485697,0.46392475500186375,-11.169920840575015,-39.04396783379371,0.48800994223401434,110,25.378588832619776,-31.460387174486446,0.9999893629074553,0,1,0.07213040368219938,0.16893947935318923,0.7589301169646112
1789449508.7508166,TIGHTLY_COUPLED,4.925224374807425,-13.353107458352953,-1.2978362367159046,0.06539398279650238,-0.012451110933500903,-0.8833330122981458,0.4639950282436401,-11.195024778502727,-39.0467070507124,0.488581234737282,116,25.368331176458213,-31.48333686784788,0.999171585807202,0,1,0.08267937632772476,0.13391758771635112,0.7834030359559239
1789449508.8576918,TIGHTLY_COUPLED,4.929603257385477,-13.383769160614884,-1.296947198023019,0.06539869693153959,-0.012472550055147892,-0.8833053234222974,0.4640464971838589,-11.22012694844032,-39.04944637871321,0.4891521163834987,110,25.36067994039826,-31.503575049838336,0.9981745098365218,0,1,0.09365075964200083,0.14279790835692865,0.7635513320010704
1789449508.9631462,TIGHTLY_COUPLED,4.933504350970467,-13.40823913472228,-1.2964918685364364,0.06532800722993858,-0.012391474829732645,-0.8832819545533418,0.46410310447500513,-11.243481273546674,-39.05199599407389,0.48968359834763275,114,25.344433987326166,-31.517452482816378,0.9961898276089801,0,1,0.1007185698529021,0.16793517286099593,0.7313462572861027
1789449509.077837,TIGHTLY_COUPLED,4.9374815491938575,-13.438344955313356,-1.2963803644748244,0.06530210038909931,-0.012350134251574016,-0.8832715606813701,0.46412763326507134,-11.269806968982415,-39.05486832263707,0.4902840536711624,104,25.333056238979697,-31.54218989083834,0.995148949272527,0,1,0.1132808830873608,0.14541704687322854,0.7413020700394111
1789449509.1937957,TIGHTLY_COUPLED,4.9413443723277375,-13.468996023956317,-1.2961789428442874,0.06528167646907472,-0.012290464643496795,-0.8832628510392603,0.4641486649450061,-11.295394488067437,-39.05766095822281,0.49086682178645813,110,25.318634779699963,-31.568191533272355,0.9942911952379124,0,1,0.10977328862855668,0.14166724823567783,0.7485594631357655
1789449509.3024986,TIGHTLY_COUPLED,4.944793799082609,-13.494250609145496,-1.2956587739967382,0.06533774199794316,-0.012220762376159877,-0.883261230413674,0.46414570049250536,-11.319483302495511,-39.060288266202996,0.49141543268175786,115,25.30711588656655,-31.583038275695177,0.9927269663273037,0,1,0.11761013936026568,0.14103239812603732,0.7413574625136972
1789449509.412746,TIGHTLY_COUPLED,4.944985531029909,-13.522244805693123,-1.2947985957525838,0.06540635703605482,-0.012273985180434373,-0.8832460749881453,0.4641634720280111,-11.343816988911321,-39.06294255478373,0.49197095063815044,110,25.29822742291782,-31.60106802414306,0.9914056743048065,0,1,0.11742261251090536,0.13161140581776473,0.7509659816713301
