time,mode,fused_x,fused_y,fused_z,fused_qx,fused_qy,fused_qz,fused_qw,gt_x,gt_y,gt_z,feat_count,aft_x,aft_y,aft_z,chanR_degen,chanT_degen,bingham_l1,bingham_l2,bingham_l3,schur_t1,schur_t2,schur_t3,orig_semicircle_degen,orig_l1,orig_l2,orig_l3
1789537386.3160074,TIGHTLY_COUPLED,-3.7355874855189573,18.41717052611774,-64.58132553732365,0.3586269032437342,-0.13902485204363346,-0.9176942009881165,0.09947958713644489,0.45373750003555435,0.2518145544775785,-0.018310409301043974,140,-21.035577432593932,-64.22903660487991,-92.4378026755715,1,1,0.03548421701044172,0.29982564132461353,0.6646901416649442,0.29679329193687065,0.61824412160121,0.7277966391560375,0,0.296809856204463,0.6179954860163952,0.728001022336676
1789537386.4635227,TIGHTLY_COUPLED,-3.722403175292048,18.44311379379513,-64.58432499235379,0.3559969123798108,-0.14238014830498502,-0.9179606288653424,0.10169747095103782,0.4821153062545048,0.2702328279231011,-0.019397383184313208,140,-21.035577432593932,-64.22903660487991,-92.4378026755715,1,1,0.05456256184260955,0.31431201681205906,0.6311254213453316,0.31156169107949394,0.6169295289503072,0.722722124305627,0,0.3115769374688907,0.6167074962319645,0.7229050256629901
1789537386.5701718,TIGHTLY_COUPLED,-3.7293014772081534,18.46311202692909,-64.58370329699704,0.35619455413120177,-0.14213189182544195,-0.9178818861194112,0.10206276533225686,0.49909772310346495,0.2812530621844019,-0.020054342103835054,140,-21.082662519402138,-64.22488016495356,-92.43461137673476,1,1,0.05456256184260955,0.31431201681205906,0.6311254213453316,0.3040776155837699,0.6129905100266927,0.7292320881023435,0,0.3040976441682629,0.6127108723738081,0.7294587100626324
1789537386.731256,TIGHTLY_COUPLED,-3.7379035722877805,18.477563522111986,-64.58368271881609,0.35615176460008474,-0.1418505519341013,-0.9178943616009285,0.10249040164552245,0.5262752134088362,0.29890807738606834,-0.021107997468379554,137,-21.110500290582323,-64.22392738542857,-92.43479515480695,1,1,0.0653362575050445,0.31954171424752464,0.6151220282474306,0.2999914738634238,0.6217127266605295,0.7235180724194665,0,0.2999990388781672,0.6214868415134023,0.7237089763833742
1789537386.8664231,TIGHTLY_COUPLED,-3.74661614236177,18.495751366834863,-64.58412736761376,0.3563642194203946,-0.14143309833615442,-0.9178247134849395,0.10295152805188118,0.5450407906391271,0.31101047529134374,-0.021852020712679297,137,-21.110500290582323,-64.22392738542857,-92.43479515480695,1,1,0.059618077816193035,0.3078243257099446,0.6325575964738626,0.2859502499894341,0.5972657943240334,0.7493370573123029,0,0.2859743560503545,0.5970365224336284,0.7495105459978163
1789537387.019765,TIGHTLY_COUPLED,-3.754352795926845,18.542453936781527,-64.58825506954317,0.35674479912684626,-0.140656704604526,-0.9176255063985715,0.10446181001929111,0.5675804169640333,0.3251656164551799,-0.022690040524589082,139,-21.162714632222887,-64.21928094034955,-92.43372582518137,1,1,0.059618077816193035,0.3078243257099446,0.6325575964738626,0.30943088962496085,0.6198325475878412,0.7211519517387939,0,0.30945738506510684,0.6195712599222101,0.7213650814303886
1789537387.1853294,TIGHTLY_COUPLED,-3.752258422755272,18.570359455037703,-64.59308622094284,0.35686699734279753,-0.14020681516967184,-0.9175094327106508,0.1056618950922856,0.5925025983875679,0.3400282503851519,-0.023575721474719015,140,-21.162714632222887,-64.21928094034955,-92.43372582518137,1,1,0.04816470876844011,0.35094086278472064,0.6008944284468387,0.28712799605628625,0.585841933648524,0.7578566768589293,0,0.28713909113878316,0.5855052144633702,0.7581126474187042
1789537387.313884,TIGHTLY_COUPLED,-3.7578311275443625,18.60104711461089,-64.59739205578369,0.3573166465963513,-0.13874382281668615,-0.9172238045329036,0.10851478283411911,0.6116515670986059,0.35166678708386195,-0.02427786928399775,137,-21.19018502602831,-64.21678054130231,-92.43453025154946,1,1,0.04816470876844011,0.35094086278472064,0.6008944284468387,0.28726362313656434,0.5855210769300718,0.7580532166629879,0,0.2872742907514742,0.5851834959994617,0.7583098033673872
1789537387.4630423,TIGHTLY_COUPLED,-3.732862079362628,18.643284399398755,-64.6091593133874,0.35772133604076234,-0.1373760527698705,-0.9170349143766497,0.1104999171076281,0.6319456184932801,0.36427004862451706,-0.02503403257084258,139,-21.19018502602831,-64.21678054130231,-92.43453025154946,1,1,0.05204387793596072,0.3084769002212521,0.6394792218427873,0.2984283879882126,0.5760011102806317,0.761027738126697,0,0.2984362256911313,0.5757171827529528,0.7612394791905076
1789537387.607278,TIGHTLY_COUPLED,-3.709891747150302,18.68735310971512,-64.62431180848502,0.3575492719269092,-0.13700256766491187,-0.916953119606053,0.11218641202251743,0.6558753116696254,0.37947742719630323,-0.025939947812675973,139,-21.24259015435682,-64.2160280637865,-92.43334969591652,1,1,0.05204387793596072,0.3084769002212521,0.6394792218427873,0.30893651917885784,0.5962175350420188,0.7410012672229854,0,0.30896077056322463,0.5959250020342862,0.7412264392231395
1789537387.7403696,TIGHTLY_COUPLED,-3.6933541725089882,18.728214337992338,-64.63492904762604,0.35760056363124154,-0.13647436872097213,-0.9168768533698596,0.11328468266899902,0.675314878289818,0.3920301098099077,-0.02668212680550796,140,-21.24259015435682,-64.2160280637865,-92.43334969591652,1,1,0.05204387793596072,0.3084769002212521,0.6394792218427873,0.2940716217945629,0.5754332355107129,0.7631503604957466,0,0.2940820831401359,0.5751568630113335,0.7633546432078083
1789537387.8896098,TIGHTLY_COUPLED,-3.6796684336736933,18.779488436475905,-64.64230164133507,0.35769251080922215,-0.13558050769759206,-0.9167935534879503,0.11473261927801753,0.6992673342174759,0.407686682993915,-0.027605288340161044,131,-21.288108131338372,-64.20739988427096,-92.43805072395821,1,1,0.04356231982583516,0.3188928223267578,0.6375448578474079,0.3087003589697644,0.5967853800383881,0.7406424903719576,0,0.30870864333255676,0.5964914565396937,0.740875776231702
1789537387.9943304,TIGHTLY_COUPLED,-3.6527603889599725,18.824869038160486,-64.64630506673087,0.3571115385010567,-0.13488406726399751,-0.9170502438819748,0.11531039703227311,0.7149962800132297,0.4181224304601615,-0.02821806026135975,138,-21.288108131338372,-64.20739988427096,-92.43805072395821,1,1,0.04356231982583516,0.3188928223267578,0.6375448578474079,0.3231713800812035,0.5900422042271625,0.7398719188664765,0,0.3232027497971724,0.5897004088510304,0.7401306711145499
1789537388.116592,TIGHTLY_COUPLED,-3.6164075530042026,18.878358589698237,-64.66185522460755,0.35686677110096693,-0.13455337879645463,-0.9170577040347986,0.11639013449967242,0.735375539995831,0.43169835211358776,-0.029010459298070057,138,-21.34386920374136,-64.19942745500337,-92.43952204780041,1,1,0.05185873956245495,0.34056817248937393,0.6075730879481713,0.3235405428146458,0.5898178730911675,0.7398894469698942,0,0.32357261153232053,0.5894748868161809,0.7401487167314451
1789537388.2417796,TIGHTLY_COUPLED,-3.587039861217659,18.933630688105268,-64.67306969993601,0.3567385545300391,-0.13409627321999798,-0.9170755821453354,0.11716727296101212,0.7554236047657102,0.4455328355517888,-0.02980890297397753,137,-21.34386920374136,-64.19942745500337,-92.43952204780041,1,1,0.04531981115569032,0.3155471230308413,0.6391330658134688,0.3138897738606316,0.5933560197794492,0.7412164620792037,0,0.31390108587061155,0.5931070071638258,0.7414109429610682
1789537388.3832095,TIGHTLY_COUPLED,-3.571556024617652,18.97564476486319,-64.67566699938733,0.3568479911945109,-0.13380892863367658,-0.9169954860683437,0.11778777665204587,0.7782643029319722,0.46161558726863716,-0.030724675548334274,142,-21.389209602074224,-64.19661197292572,-92.44322874853074,1,1,0.04083132270425372,0.31361939262999927,0.6455492846657469,0.3094834586440659,0.600271501178193,0.7374917719534134,0,0.309479198249236,0.6000232509948317,0.7376955497470506
